exact_test_key	x	y	symbol	old_fg	old_bg	old_modifier	old_bits	new_fg	new_bg	new_modifier	new_bits	before_contrast_ratio	after_contrast_ratio	status
render::components::chip_bar::focused 120 40 junie truecolor	51	0	"E"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	52	0	"d"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	53	0	"s"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	54	0	"g"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	55	0	"e"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	56	0	"r"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	57	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	58	0	"D"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	59	0	"i"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	60	0	"j"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	61	0	"k"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	62	0	"s"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	63	0	"t"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	64	0	"r"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	65	0	"a"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	66	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	67	0	"×"	Rgb(77, 77, 77)	Rgb(0, 0, 0)	NONE	0	Rgb(77, 77, 77)	Rgb(0, 0, 0)	BOLD	1	5.453	5.453	style-change
render::components::chip_bar::focused 120 40 junie truecolor	68	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	69	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	70	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	71	0	"B"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	72	0	"a"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	73	0	"r"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	74	0	"b"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	75	0	"a"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	76	0	"r"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	77	0	"a"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	78	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	79	0	"L"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	80	0	"i"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	81	0	"s"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	82	0	"k"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	83	0	"o"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	84	0	"v"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	85	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	86	0	"×"	Rgb(77, 77, 77)	Rgb(0, 0, 0)	NONE	0	Rgb(77, 77, 77)	Rgb(0, 0, 0)	BOLD	1	5.453	5.453	style-change
render::components::chip_bar::focused 120 40 junie truecolor	87	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	88	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	89	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	90	0	"K"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	91	0	"e"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	92	0	"n"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	93	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	94	0	"T"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	95	0	"h"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	96	0	"o"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	97	0	"m"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	98	0	"p"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	99	0	"s"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	100	0	"o"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	101	0	"n"	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	102	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	103	0	"×"	Rgb(77, 77, 77)	Rgb(0, 0, 0)	NONE	0	Rgb(77, 77, 77)	Rgb(0, 0, 0)	BOLD	1	5.453	5.453	style-change
render::components::chip_bar::focused 120 40 junie truecolor	104	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	105	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	106	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	107	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	108	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	109	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	110	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	111	0	" "	Rgb(255, 255, 255)	Rgb(0, 0, 0)	NONE	0	Rgb(255, 255, 255)	Rgb(0, 0, 0)	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 junie truecolor	112	0	"e"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	113	0	"n"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	114	0	"g"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	115	0	"i"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	116	0	"n"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	117	0	"e"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	118	0	"e"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 junie truecolor	119	0	"r"	Rgb(128, 128, 128)	Rgb(0, 0, 0)	NONE	0	Rgb(128, 128, 128)	Rgb(0, 0, 0)	BOLD	1	13.952	13.952	style-change
render::components::chip_bar::focused 120 40 paper mono	0	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	1	0	"A"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	2	0	"d"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	3	0	"a"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	4	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	5	0	"L"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	6	0	"o"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	7	0	"v"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	8	0	"e"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	9	0	"l"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	10	0	"a"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	11	0	"c"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	12	0	"e"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	13	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	14	0	"×"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	15	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	16	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	17	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	18	0	"G"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	19	0	"r"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	20	0	"a"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	21	0	"c"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	22	0	"e"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	23	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	24	0	"H"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	25	0	"o"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	26	0	"p"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	27	0	"p"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	28	0	"e"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	29	0	"r"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	30	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	31	0	"×"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	32	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	33	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	34	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	35	0	"A"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	36	0	"l"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	37	0	"a"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	38	0	"n"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	39	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	40	0	"T"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	41	0	"u"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	42	0	"r"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	43	0	"i"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	44	0	"n"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	45	0	"g"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	46	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	47	0	"×"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	48	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	49	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	50	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	51	0	"E"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	52	0	"d"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	53	0	"s"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	54	0	"g"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	55	0	"e"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	56	0	"r"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	57	0	" "	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	58	0	"D"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	59	0	"i"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	60	0	"j"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	61	0	"k"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
render::components::chip_bar::focused 120 40 paper mono	62	0	"s"	Black	White	NONE	0	Black	White	BOLD	1	61.000	61.000	style-change
