commit	parent	path	before_blob	after_blob	subject	review_owner	review_status	obligations
52e54c48deffccf4c73b9b357e81dc184f44634c	180462d7844bcba22cac6568113cd68b82b1484f	DESIGN.md	dd28bc4d7af96b48a4b26a8746a04749dc5cd2d4	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	feat(jackin): informative Capsule status bar, identity on the menu row, centred hints	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
180462d7844bcba22cac6568113cd68b82b1484f	a596cdd8e69b8f93fc6e86c69940ad1907176379	DESIGN.md	8a69fc1b1209ce04d6484eb17b855491bc7c6224	dd28bc4d7af96b48a4b26a8746a04749dc5cd2d4	style(menu): destructive rows in soft rose, deep red under the cursor	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
a596cdd8e69b8f93fc6e86c69940ad1907176379	6e34111d363b8c5d49e7bcdf40468be79429571d	DESIGN.md	a185ce3170ebf160102049a928fe85c5148845c9	8a69fc1b1209ce04d6484eb17b855491bc7c6224	style(tabs): the accent rule spans the active tab's plane edge to edge	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
6e34111d363b8c5d49e7bcdf40468be79429571d	ed9540d6661491a5e99d3a4f6e024341b0de69de	DESIGN.md	29457f1962dfa26b695e55eee7698573fad056f7	a185ce3170ebf160102049a928fe85c5148845c9	style(menu): grey popover plane and a blue selection highlight	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
ed9540d6661491a5e99d3a4f6e024341b0de69de	ed63e8598f1338055f8bda06e41d87757b4c1bbf	DESIGN.md	1a3bb7552e31429eae5ffadbbb8013920db959b1	29457f1962dfa26b695e55eee7698573fad056f7	feat(jackin): application menu bar on every host screen, cleaner menus	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
ed63e8598f1338055f8bda06e41d87757b4c1bbf	0b215814558c204a57bf43c197217e5159af34fb	DESIGN.md	f08a7f80d7adeefe1a94560a9198cf094a21ed06	1a3bb7552e31429eae5ffadbbb8013920db959b1	feat(jackin): port the original intro and outro ritual onto the design tokens	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
0b215814558c204a57bf43c197217e5159af34fb	aae3b6e867e5b284ff94d26e432aa2beb4a447c5	DESIGN.md	797bbdff5b9dc49ba88f20a049b65bfc4aaaa0d9	f08a7f80d7adeefe1a94560a9198cf094a21ed06	feat(jackin): capsule chrome, account policy, inspector, meters, hint bar	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
83ac2f741a6b2a7d32c3e99394808b69881040f7	a02a8ba54f58c2523530ddac25f15aaaffacb1f5	DESIGN.md	d3e428987c992fe7bac54fcf82081af2fbc30840	797bbdff5b9dc49ba88f20a049b65bfc4aaaa0d9	feat(jackin): accounts, usage, editor, settings, prelude and acceptance journey	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
e43cf670d6cb793e5761819e8778600797bbf1aa	a2b6d000223dbfc72dcf9fbca4d5dd29216f6469	DESIGN.md	3474aa02287f5177989f90ea1aaed4dfc8af2f47	d3e428987c992fe7bac54fcf82081af2fbc30840	feat: refine showcase and tablepro UI	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
a2b6d000223dbfc72dcf9fbca4d5dd29216f6469	df8ac18c36fc4d006f13239c4c21ab8c9c80800d	DESIGN.md	ABSENT	3474aa02287f5177989f90ea1aaed4dfc8af2f47	feat: refine picker and design artifacts	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
