recipe_id	app	surface	viewport	color	theme	initial_state	historical_command	steps	current_argv	expected_txt	expected_ansi	expected_cursor	expected_html	expected_png	current_artifact_dir	provenance_path	trace_path	owner	replay_policy
showcase_tables_default_120x40	showcase	tables	120x40	truecolor	junie	tables_default	showcase --page tables	(none)	["target/debug/showcase","--page","tables"]	baseline/before/showcase_tables_default_120x40.txt	baseline/before/showcase_tables_default_120x40.ansi	baseline/before/showcase_tables_default_120x40.cursor	baseline/before/showcase_tables_default_120x40.html	baseline/before/showcase_tables_default_120x40.png	parity/replays/showcase_tables_default_120x40	parity/replays/showcase_tables_default_120x40/provenance.json	parity/replays/showcase_tables_default_120x40/trace.json	apps/showcase	required
showcase_editabletables_default_120x40	showcase	editabletables	120x40	truecolor	junie	editabletables_default	showcase --page editabletables	(none)	["target/debug/showcase","--page","editabletables"]	baseline/before/showcase_editabletables_default_120x40.txt	baseline/before/showcase_editabletables_default_120x40.ansi	baseline/before/showcase_editabletables_default_120x40.cursor	baseline/before/showcase_editabletables_default_120x40.html	baseline/before/showcase_editabletables_default_120x40.png	parity/replays/showcase_editabletables_default_120x40	parity/replays/showcase_editabletables_default_120x40/provenance.json	parity/replays/showcase_editabletables_default_120x40/trace.json	apps/showcase	required
showcase_panels_default_120x40	showcase	panels	120x40	truecolor	junie	panels_default	showcase --page panels	(none)	["target/debug/showcase","--page","panels"]	baseline/before/showcase_panels_default_120x40.txt	baseline/before/showcase_panels_default_120x40.ansi	baseline/before/showcase_panels_default_120x40.cursor	baseline/before/showcase_panels_default_120x40.html	baseline/before/showcase_panels_default_120x40.png	parity/replays/showcase_panels_default_120x40	parity/replays/showcase_panels_default_120x40/provenance.json	parity/replays/showcase_panels_default_120x40/trace.json	apps/showcase	required
showcase_sidebars_default_120x40	showcase	sidebars	120x40	truecolor	junie	sidebars_default	showcase --page sidebars	(none)	["target/debug/showcase","--page","sidebars"]	baseline/before/showcase_sidebars_default_120x40.txt	baseline/before/showcase_sidebars_default_120x40.ansi	baseline/before/showcase_sidebars_default_120x40.cursor	baseline/before/showcase_sidebars_default_120x40.html	baseline/before/showcase_sidebars_default_120x40.png	parity/replays/showcase_sidebars_default_120x40	parity/replays/showcase_sidebars_default_120x40/provenance.json	parity/replays/showcase_sidebars_default_120x40/trace.json	apps/showcase	required
showcase_dialogs_default_120x40	showcase	dialogs	120x40	truecolor	junie	dialogs_default	showcase --page dialogs	(none)	["target/debug/showcase","--page","dialogs"]	baseline/before/showcase_dialogs_default_120x40.txt	baseline/before/showcase_dialogs_default_120x40.ansi	baseline/before/showcase_dialogs_default_120x40.cursor	baseline/before/showcase_dialogs_default_120x40.html	baseline/before/showcase_dialogs_default_120x40.png	parity/replays/showcase_dialogs_default_120x40	parity/replays/showcase_dialogs_default_120x40/provenance.json	parity/replays/showcase_dialogs_default_120x40/trace.json	apps/showcase	required
showcase_progress_default_120x40	showcase	progress	120x40	truecolor	junie	progress_default	showcase --page progress	(none)	["target/debug/showcase","--page","progress"]	baseline/before/showcase_progress_default_120x40.txt	baseline/before/showcase_progress_default_120x40.ansi	baseline/before/showcase_progress_default_120x40.cursor	baseline/before/showcase_progress_default_120x40.html	baseline/before/showcase_progress_default_120x40.png	parity/replays/showcase_progress_default_120x40	parity/replays/showcase_progress_default_120x40/provenance.json	parity/replays/showcase_progress_default_120x40/trace.json	apps/showcase	required
showcase_scrolling_default_120x40	showcase	scrolling	120x40	truecolor	junie	scrolling_default	showcase --page scrolling	(none)	["target/debug/showcase","--page","scrolling"]	baseline/before/showcase_scrolling_default_120x40.txt	baseline/before/showcase_scrolling_default_120x40.ansi	baseline/before/showcase_scrolling_default_120x40.cursor	baseline/before/showcase_scrolling_default_120x40.html	baseline/before/showcase_scrolling_default_120x40.png	parity/replays/showcase_scrolling_default_120x40	parity/replays/showcase_scrolling_default_120x40/provenance.json	parity/replays/showcase_scrolling_default_120x40/trace.json	apps/showcase	required
showcase_terminal_default_120x40	showcase	terminal	120x40	truecolor	junie	terminal_default	showcase --page terminal	(none)	["target/debug/showcase","--page","terminal"]	baseline/before/showcase_terminal_default_120x40.txt	baseline/before/showcase_terminal_default_120x40.ansi	baseline/before/showcase_terminal_default_120x40.cursor	baseline/before/showcase_terminal_default_120x40.html	baseline/before/showcase_terminal_default_120x40.png	parity/replays/showcase_terminal_default_120x40	parity/replays/showcase_terminal_default_120x40/provenance.json	parity/replays/showcase_terminal_default_120x40/trace.json	apps/showcase	required
showcase_codeeditor_default_120x40	showcase	codeeditor	120x40	truecolor	junie	codeeditor_default	showcase --page codeeditor	(none)	["target/debug/showcase","--page","codeeditor"]	baseline/before/showcase_codeeditor_default_120x40.txt	baseline/before/showcase_codeeditor_default_120x40.ansi	baseline/before/showcase_codeeditor_default_120x40.cursor	baseline/before/showcase_codeeditor_default_120x40.html	baseline/before/showcase_codeeditor_default_120x40.png	parity/replays/showcase_codeeditor_default_120x40	parity/replays/showcase_codeeditor_default_120x40/provenance.json	parity/replays/showcase_codeeditor_default_120x40/trace.json	apps/showcase	required
showcase_datagrid_default_120x40	showcase	datagrid	120x40	truecolor	junie	datagrid_default	showcase --page datagrid	(none)	["target/debug/showcase","--page","datagrid"]	baseline/before/showcase_datagrid_default_120x40.txt	baseline/before/showcase_datagrid_default_120x40.ansi	baseline/before/showcase_datagrid_default_120x40.cursor	baseline/before/showcase_datagrid_default_120x40.html	baseline/before/showcase_datagrid_default_120x40.png	parity/replays/showcase_datagrid_default_120x40	parity/replays/showcase_datagrid_default_120x40/provenance.json	parity/replays/showcase_datagrid_default_120x40/trace.json	apps/showcase	required
showcase_chipsselects_default_120x40	showcase	chipsselects	120x40	truecolor	junie	chipsselects_default	showcase --page chipsselects	(none)	["target/debug/showcase","--page","chipsselects"]	baseline/before/showcase_chipsselects_default_120x40.txt	baseline/before/showcase_chipsselects_default_120x40.ansi	baseline/before/showcase_chipsselects_default_120x40.cursor	baseline/before/showcase_chipsselects_default_120x40.html	baseline/before/showcase_chipsselects_default_120x40.png	parity/replays/showcase_chipsselects_default_120x40	parity/replays/showcase_chipsselects_default_120x40/provenance.json	parity/replays/showcase_chipsselects_default_120x40/trace.json	apps/showcase	required
showcase_pickers_default_120x40	showcase	pickers	120x40	truecolor	junie	pickers_default	showcase --page pickers	(none)	["target/debug/showcase","--page","pickers"]	baseline/before/showcase_pickers_default_120x40.txt	baseline/before/showcase_pickers_default_120x40.ansi	baseline/before/showcase_pickers_default_120x40.cursor	baseline/before/showcase_pickers_default_120x40.html	baseline/before/showcase_pickers_default_120x40.png	parity/replays/showcase_pickers_default_120x40	parity/replays/showcase_pickers_default_120x40/provenance.json	parity/replays/showcase_pickers_default_120x40/trace.json	apps/showcase	required
showcase_chrome_default_120x40	showcase	chrome	120x40	truecolor	junie	chrome_default	showcase --page chrome	(none)	["target/debug/showcase","--page","chrome"]	baseline/before/showcase_chrome_default_120x40.txt	baseline/before/showcase_chrome_default_120x40.ansi	baseline/before/showcase_chrome_default_120x40.cursor	baseline/before/showcase_chrome_default_120x40.html	baseline/before/showcase_chrome_default_120x40.png	parity/replays/showcase_chrome_default_120x40	parity/replays/showcase_chrome_default_120x40/provenance.json	parity/replays/showcase_chrome_default_120x40/trace.json	apps/showcase	required
showcase_settings_default_120x40	showcase	settings	120x40	truecolor	junie	settings_default	showcase --page settings	(none)	["target/debug/showcase","--page","settings"]	baseline/before/showcase_settings_default_120x40.txt	baseline/before/showcase_settings_default_120x40.ansi	baseline/before/showcase_settings_default_120x40.cursor	baseline/before/showcase_settings_default_120x40.html	baseline/before/showcase_settings_default_120x40.png	parity/replays/showcase_settings_default_120x40	parity/replays/showcase_settings_default_120x40/provenance.json	parity/replays/showcase_settings_default_120x40/trace.json	apps/showcase	required
showcase_taskrunner_default_120x40	showcase	taskrunner	120x40	truecolor	junie	taskrunner_default	showcase --page taskrunner	(none)	["target/debug/showcase","--page","taskrunner"]	baseline/before/showcase_taskrunner_default_120x40.txt	baseline/before/showcase_taskrunner_default_120x40.ansi	baseline/before/showcase_taskrunner_default_120x40.cursor	baseline/before/showcase_taskrunner_default_120x40.html	baseline/before/showcase_taskrunner_default_120x40.png	parity/replays/showcase_taskrunner_default_120x40	parity/replays/showcase_taskrunner_default_120x40/provenance.json	parity/replays/showcase_taskrunner_default_120x40/trace.json	apps/showcase	required
showcase_overview_default_160x50	showcase	overview	160x50	truecolor	junie	overview_default	showcase --page overview	(none)	["target/debug/showcase","--page","overview"]	baseline/before/showcase_overview_default_160x50.txt	baseline/before/showcase_overview_default_160x50.ansi	baseline/before/showcase_overview_default_160x50.cursor	baseline/before/showcase_overview_default_160x50.html	baseline/before/showcase_overview_default_160x50.png	parity/replays/showcase_overview_default_160x50	parity/replays/showcase_overview_default_160x50/provenance.json	parity/replays/showcase_overview_default_160x50/trace.json	apps/showcase	required
showcase_buttons_default_160x50	showcase	buttons	160x50	truecolor	junie	buttons_default	showcase --page buttons	(none)	["target/debug/showcase","--page","buttons"]	baseline/before/showcase_buttons_default_160x50.txt	baseline/before/showcase_buttons_default_160x50.ansi	baseline/before/showcase_buttons_default_160x50.cursor	baseline/before/showcase_buttons_default_160x50.html	baseline/before/showcase_buttons_default_160x50.png	parity/replays/showcase_buttons_default_160x50	parity/replays/showcase_buttons_default_160x50/provenance.json	parity/replays/showcase_buttons_default_160x50/trace.json	apps/showcase	required
showcase_inputs_default_160x50	showcase	inputs	160x50	truecolor	junie	inputs_default	showcase --page inputs	(none)	["target/debug/showcase","--page","inputs"]	baseline/before/showcase_inputs_default_160x50.txt	baseline/before/showcase_inputs_default_160x50.ansi	baseline/before/showcase_inputs_default_160x50.cursor	baseline/before/showcase_inputs_default_160x50.html	baseline/before/showcase_inputs_default_160x50.png	parity/replays/showcase_inputs_default_160x50	parity/replays/showcase_inputs_default_160x50/provenance.json	parity/replays/showcase_inputs_default_160x50/trace.json	apps/showcase	required
showcase_textareas_default_160x50	showcase	textareas	160x50	truecolor	junie	textareas_default	showcase --page textareas	(none)	["target/debug/showcase","--page","textareas"]	baseline/before/showcase_textareas_default_160x50.txt	baseline/before/showcase_textareas_default_160x50.ansi	baseline/before/showcase_textareas_default_160x50.cursor	baseline/before/showcase_textareas_default_160x50.html	baseline/before/showcase_textareas_default_160x50.png	parity/replays/showcase_textareas_default_160x50	parity/replays/showcase_textareas_default_160x50/provenance.json	parity/replays/showcase_textareas_default_160x50/trace.json	apps/showcase	required
showcase_forms_default_160x50	showcase	forms	160x50	truecolor	junie	forms_default	showcase --page forms	(none)	["target/debug/showcase","--page","forms"]	baseline/before/showcase_forms_default_160x50.txt	baseline/before/showcase_forms_default_160x50.ansi	baseline/before/showcase_forms_default_160x50.cursor	baseline/before/showcase_forms_default_160x50.html	baseline/before/showcase_forms_default_160x50.png	parity/replays/showcase_forms_default_160x50	parity/replays/showcase_forms_default_160x50/provenance.json	parity/replays/showcase_forms_default_160x50/trace.json	apps/showcase	required
showcase_lists_default_160x50	showcase	lists	160x50	truecolor	junie	lists_default	showcase --page lists	(none)	["target/debug/showcase","--page","lists"]	baseline/before/showcase_lists_default_160x50.txt	baseline/before/showcase_lists_default_160x50.ansi	baseline/before/showcase_lists_default_160x50.cursor	baseline/before/showcase_lists_default_160x50.html	baseline/before/showcase_lists_default_160x50.png	parity/replays/showcase_lists_default_160x50	parity/replays/showcase_lists_default_160x50/provenance.json	parity/replays/showcase_lists_default_160x50/trace.json	apps/showcase	required
